"frost","NY1","50","N","N"," ","fr∑∫{∞}st","MS"," ",1
"killing frost","PA11B","90(*)","O","Y"," ","kà±Ï±øÓ$fr∑Ω∫{∞}st","MS","AUX",267
"wet frost","PA11B","90(*)","O","N","heavier [than dry frost]","w≤t$fr∂{∞}st","MS"," ",267
"frost","PA12A","91","N","N"," ","fr∂´∫st","MS"," ",268
"killing frost","PA12A","91","O","N"," ","k±Ï∞n$fr∂´∫st","MS"," ",268
"frost","PA12B","92","N","N"," ","fr∑Ω∫{∞}st","MS"," ",269
"hard frost","PA12B","92","O","N"," ","haæ¥d$fr∑Ω∫{∞}st","MS"," ",269
"frost","PA13A","93","N","N"," ","fr∂´∫st","MS"," ",270
"heavy frost","PA13A","93","O","N"," ","h≤v±ø´$fr∂´∫st","MS"," ",270
"frost","PA13B","94","N","N"," ","fr∂´∫{∞}st","MS"," ",271
"black frost","PA13B","94","O","N"," ","bÏ·k$fr∂´∫{∞}st","MS"," ",271
"frost","PA14A","95(*)","N","N"," ","fr∑Ω∫st","MS"," ",272
"heavy frost","PA14A","95(*)","O","N"," ","h≤ˆ±ø$fr∑Ω∫st","MS"," ",272
"frost","PA14B","96","N","N"," ","fr∑Ω:st","MS"," ",273
"heavy frost","PA14B","96","O","N"," ","h≤v±ø$fr∑Ω:st","MS"," ",273
"frost","PA14C"," ","N","N"," ","fr∑Ω∫st","MS"," ",274
"Jack Frost","PA14C"," ","O","N"," ","d˙·k$fr∑∫st","MS"," ",274
"frost","PA15A","99","N","N"," ","fr∑Ω∫{∞}st","MS"," ",275
"freeze","PA15A","99","N","N"," ","fr±iz","MS"," ",275
"frost","PA15B","99b","N","N"," ","fr∑Ω∫{∞}st","MS"," ",276
"freeze","PA15B","99b","N","N"," ","friΩiz","MS"," ",276
"frost","PA15C!","100!","N","N"," ","fr∑Ω∫{∞}st","MS"," ",277
"killing frost","PA15C!","100!","O","N"," ","k±l±øÓ$fr∑Ω∫{∞}st","MS"," ",277
"frost","PA16A","101","N","N"," ","fÒé›∑Ω∫st","MS"," ",278
"killing frost","PA16A","101","O","N"," ","k±l±Ó$fÒé›∑Ω∫st","MS"," ",278
"frost","PA16B","102","N","N"," ","fr∑∫{∞}st","MS"," ",279
"heavy frost","PA16B","102","O","N"," ","h≤v±ø´$fr∑∫{∞}st","MS"," ",279
"frost","PA16C","103","N","N"," ","fr∑Ω∫{∞}st","MS"," ",280
"black frost","PA16C","103","O","N"," ","bÏ·k$fr∑Ω∫{∞}st","MS"," ",280
"Reif","PA17A","105","N","Y","[German]","ra±øf∞","MS","INA",281
"frost","PA17A","105","N","N"," ","fr∑Ω∫st","MS"," ",281
"frost","PA17B","106","N","N"," ","fr∑Ωst","MS"," ",282
"white frost","PA18A","107","O","N"," ","hwa´æ±øt$fr∑∫{∞}st","MS"," ",283
"frost","PA18A","107","N","N"," ","fr∑∫{∞}st","MS"," ",283
"frost","PA18B!","108!","N","N"," ","fr∑Ω∫{∞}st","MS"," ",284
"frost","PA19A","113","N","N"," ","fr∑Ω∫st","MS"," ",285
"black frost","PA19A","113","O","N"," ","bÏ·æk$fr∑Ω∫st","MS"," ",285
"frost","PA19B","114","N","N"," ","fr∑Ω∫{∞}st","MS"," ",286
"heavy frost","PA19B","114","O","N"," ","h≤´æv±ø´$fr∑Ω∫{∞}st","MS"," ",286
"frost","PA20A","115","N","N"," ","fr∑Ω∫{∞}st","MS"," ",287
"black frost","PA20A","115","O","N"," ","bl·k$fr∑Ω∫{∞}st","MS"," ",287
"frost","PA20B","116","N","N"," ","fr∂´º∫{∞}st","MS"," ",288
"black frost","PA20B","116","O","N"," ","bl·k$fr∂´º∫{∞}st","MS"," ",288
"frost","PA21A","117","N","N"," ","fr∂´∫{∞}st","MS"," ",289
"black frost","PA21A","117","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",289
"frost","PA21B","118","N","N"," ","fr∂´∫{∞}st","MS"," ",290
"killing frost","PA21B","118","O","N"," ","k±Ï±øÓ$fr∂´∫st","MS"," ",290
"frost","PA22A","119","N","N"," ","fr∂´∫{∞}st","MS"," ",291
"freeze","PA22A","119","N","N"," ","fri∫z","MS"," ",291
"frost","PA22B","120","N","N"," ","fr∂´º{∞}st","MS"," ",292
"black frost","PA22B","120","O","N","colder [than frost]","bl·k$fr∂´º{∞}st","MS"," ",292
"frost","PA23A","121","N","N"," ","fr∂´∫{∞}st","MS"," ",293
"black frost","PA23A","121","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",293
"frost","PA23B","122","N","N"," ","fr∂´º{∞}st","MS"," ",294
"freeze","PA23B","122","N","N"," ","friΩ{i}z","MS"," ",294
"frost","PA24A","123","N","N"," ","fr∂´º∫{∞}st","MS"," ",295
"killing frost","PA24A","123","O","N"," ","k±Ωl±øÓ$fr∂´º∫{∞}st","MS"," ",295
"frost","PA24B","124","N","N"," ","fr∂´º∫{∞}st","MS"," ",296
"black frost","PA24B","124","O","N"," ","bÏ·k$fr∂´º∫{∞}st","MS"," ",296
"frost","PA25A","125","N","N"," ","fr∂´º∫st","MS"," ",297
"black frost","PA25A","125","O","N"," ","bÏ·k$fr∂´º∫st","MS"," ",297
"frost","PA25B","126","N","N"," ","fr∂´º∫{∞}st","MS"," ",298
"hard frost","PA25B","126","O","N"," ","hµ¥d$fr∂´º∫{∞}st","MS"," ",298
"frost","PA26A","127","N","N"," ","fr∂´∫{∞}st","MS"," ",299
"black frost","PA26A","127","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",299
"frost","PA26B","128","N","N"," ","fr∂´∫{∞}st","MS"," ",300
"black frost","PA26B","128","O","N"," ","bÏ·k$fr∂´∫{∞}st","MS"," ",300
"frost","PA27A","131","N","N"," ","fr∑Ωst","MS"," ",301
"freeze","PA27A","131","N","N"," ","friΩ{i}{∞›}z","MS"," ",301
"frost","PA27B","132","N","N"," ","fr∂´∫{∞}st","MS"," ",302
"freeze","PA27B","132","N","N"," ","friΩæiz","MS"," ",302
"frost","PA28A","135","N","N"," ","fr∂´:{∞}st","MS"," ",303
"black frost","PA28A","135","O","N"," ","bÏ·æk$fr∂´:{∞}st","MS"," ",303
"frost","PA28B!","136!","N","N"," ","fr∂´∫{∞}st","MS"," ",304
"heavy frost","PA28B!","136!","O","N"," ","h≤v±ø´$fr∂´∫{∞}st","MS"," ",304
"frost","PA29A","139(*)","N","N"," ","fr∂´{∞}st","MS"," ",305
"frost","PA29A","139(*)","N","Y"," ","fr∂´∫{∞}st","MS","AUX",305
"hard frost","PA29A","139(*)","O","N"," ","hµ¥d$fr∂´{∞}st","MS"," ",305
"heavy frost","PA29A","139(*)","O","Y"," ","h≤v±ø$fr∂´∫{∞}st","MS","AUX",305
"frost","PA29B","140","N","N"," ","fr∂´:st","MS"," ",306
"black frost","PA29B","140","O","N"," ","bÏ·æk$fr∂´:st","MS"," ",306
"freeze","PA29B","140","N","N"," ","friΩ{i}z","MS"," ",306
"frost","PA30A","143","N","N"," ","fr∂´º{∞}st","MS"," ",307
"black frost","PA30A","143","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",307
"frost","PA30B","144","N","N"," ","fr∂´∫{∞}st","MS"," ",308
"black frost","PA30B","144","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",308
"frost","PA31A","145","N","N"," ","fr∂´∫{∞}st","MS"," ",309
"black frost","PA31A","145","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",309
"frost","PA31B","146","N","N"," ","fr∂∫{∞}st","MS"," ",310
"black frost","PA31B","146","O","N"," ","bl·k$fr∂∫{∞}st","MS"," ",310
"frost","PA32A","147","N","N"," ","fÒé›∑∫{∞}st","MS"," ",311
"black frost","PA32A","147","O","N"," ","bÏ·æk$fÒé›∑∫{∞}st","MS"," ",311
"frost","PA32B","148","N","N"," ","fr∂´∫{∞}st","MS"," ",312
"freeze","PA32B","148","N","N"," ","friΩ∫z","MS"," ",312
"frost","PA33A","151","N","N"," ","fr∑Ω∫{∞}st","MS"," ",313
"freeze","PA33A","151","N","N"," ","friΩæiz","MS"," ",313
"frost","PA33B","152","N","N"," ","fr∂∫st","MS"," ",314
"freeze","PA33B","152","N","N"," ","friΩiz","MS"," ",314
"frost","PA34A","155","N","N"," ","fr∂´∫{∞}st","MS"," ",315
"black frost","PA34A","155","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",315
"frost","PA34B","156","N","N"," ","fr∂´{∞}st","MS"," ",316
"freeze","PA34B","156","N","N"," ","friΩiz","MS"," ",316
"frost","PA34C!","155b!","N","N"," ","fr∂´st","MS"," ",317
"killing frost","PA34C!","155b!","O","N"," ","k±ΩÏ±øÓ$fr∂´st","MS"," ",317
"frost","PA35A","157","N","N"," ","fr∂´∫{∞}st","MS"," ",318
"freeze","PA35A","157","N","N"," ","friΩæiz","MS"," ",318
"frost","PA35B","158(*)","N","N"," ","fr∂´∫{∞}st","MS"," ",319
"killing frost","PA35B","158(*)","O","N"," ","k±Ï±øÓ$fr∂´∫{∞}st","MS"," ",319
"freeze","PA35B","158(*)","N","N"," ","friΩæiz","MS"," ",319
"frost","PA35C"," ","N","N"," ","fr∑Ω:{∞}st","MS"," ",320
"black frost","PA35C"," ","O","N"," ","bÏ·k$fr∑Ω:{∞}st","MS"," ",320
"frost","PA36A","159","N","N"," ","fr∂î∫{∞}st","MS"," ",321
"black frost","PA36A","159","O","N"," ","bÏ·k$fr∂î∫{∞}st","MS"," ",321
"frost","PA36B","160","N","N"," ","fÒé›∂´ºst","MS"," ",322
"heavy frost","PA36B","160","O","N"," ","h≤v±ø$fÒé›∂´ºst","MS"," ",322
"frost","PA37A","161(*)","N","N"," ","fr∂´∫st","MS"," ",323
"awful frost","PA37A","161(*)","O","N"," ","∂´∫fπl$fr∂´∫st","MS"," ",323
"frost","PA37B","162","N","N"," ","fr∂{∞}st","MS"," ",324
"killing frost","PA37B","162","O","N"," ","k±lç±Ó$fr∂{∞}st","MS"," ",324
"frost","PA37C"," ","N","N"," ","fr∂´∫{∞}st","MS"," ",325
"frost","PA38A","163","N","N"," ","fr∂´∫st","MS"," ",326
"freeze","PA38A","163","N","N"," ","friΩæiz","MS"," ",326
"frost","PA38B","164","N","N"," ","fr∂∫{∞}st","MS"," ",327
"black frost","PA38B","164","O","N"," ","bl·k$fr∂∫{∞}st","MS"," ",327
"frost","PA39A","165","N","N"," ","fr∂{∞}st","MS"," ",328
"dark frost","PA39A","165","O","N"," ","dµrk$fr∂{∞}st","MS"," ",328
"freeze","PA39A","165","N","N"," ","friz","MS"," ",328
"frost","PA39B","166","N","N"," ","fr∑Ω∫{∞}st","MS"," ",329
"freeze","PA39B","166","N","N"," ","friΩæiz","MS"," ",329
"frost","PA40A","167","N","N"," ","fr∂´{∞}st","MS"," ",330
"black frost","PA40A","167","O","N"," ","bl·k$fr∂´{∞}st","MS"," ",330
"frost","PA40B","168","N","N"," ","fr∂´∫{∞}st","MS"," ",331
"killing frost","PA40B","168","O","N"," ","k±Ï±øÓ$fr∂´∫{∞}st","MS"," ",331
"frost","PA41A","171","N","N"," ","fr∑Ω∫{∞}st","MS"," ",332
"water frost","PA41A","171","O","N","colder [than frost]","Âwµ´æÒ¥$ıfr∑Ω∫{∞}st","MS"," ",332
"frost","PA41B","172","N","N"," ","fr∂´∫{∞}st","MS"," ",333
"black frost","PA41B","172","O","N"," ","bÏ·k$fr∂´∫{∞}st","MS"," ",333
"frost","PA42A","175","N","N"," ","fr∂´∫{∞}st","MS"," ",334
"black frost","PA42A","175","O","N"," ","bÏ·k$fr∂´∫{∞}st","MS"," ",334
"frost","PA42B","176","N","N"," ","fr∂´∫{∞}st","MS"," ",335
"freeze","PA42B","176","N","N"," ","friæiz","MS"," ",335
"frost","PA43A","177","N","N"," ","fr∑Ω∫{∞}st","MS"," ",336
"freeze","PA43A","177","N","N"," ","friΩiz","MS"," ",336
"frost","PA43B","178","N","N"," ","fr∑∫{∞}st","MS"," ",337
"freeze","PA43B","178","N","N"," ","friΩizè","MS"," ",337
"frost","PA44A","179","N","N"," ","fr∂st","MS"," ",338
"freeze","PA44A","179","N","N"," ","friΩiz","MS"," ",338
"frost","PA44B","180","N","N"," ","fr∂´{∞}st","MS"," ",339
"freeze","PA44B","180","N","N"," ","friΩiz","MS"," ",339
"frost","PA45A","181","N","N"," ","fr∑Ω∫{∞}st","MS"," ",340
"freeze","PA45A","181","N","N"," ","fri›æi›z","MS"," ",340
"frost","PA45B","182","N","N"," ","fr∑∫{∞}st","MS"," ",341
"black frost","PA45B","182","O","N"," ","bèl·k$fr∑∫st","MS"," ",341
"frost","PA46A","185","N","N"," ","fr∑∫st","MS"," ",342
"big frost","PA46A","185","O","N"," ","b±g$fr∑∫st","MS"," ",342
"killing frost","PA46A","185","O","Y"," ","kà±Ï±øn$fr∑∫st","MS","SUG",342
"black frost","PA46A","185","O","Y"," ","bl·k$fr∑∫st","MS","SUG",342
"frost","PA46B","186","N","N"," ","fr∂´∫{∞}st","MS"," ",343
"black frost","PA46B","186","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",343
"killing frost","PA46B","186","O","N"," ","k±Ï±øÓ$fr∂´∫{∞}st","MS"," ",343
"frost","PA47A","189","N","N"," ","fr∑Ω∫st","MS"," ",344
"black frost","PA47A","189","O","N"," ","bl·k$fr∑Ω∫st","MS"," ",344
"frost","PA47B","190","N","N"," ","fr∑∫st","MS"," ",345
"black frost","PA47B","190","O","N"," ","bl·k$fr∑∫st","MS"," ",345
"frost","PA48A","191","N","N"," ","fr∂´∫{∞}st","MS"," ",346
"black frost","PA48A","191","O","N"," ","bÏ·k$fr∂´∫{∞}st","MS"," ",346
"frost","PA48B","192","N","N"," ","fr∑Ω∫st","MS"," ",347
"freeze","PA48B","192","N","N"," ","fr±æiz","MS"," ",347
"frost","PA48C","193","N","N"," ","fr∂{∞}st","MS"," ",348
"freeze","PA48C","193","N","N"," ","fr±´iz","MS"," ",348
"frost","PA49A","194","N","N"," ","fr∂´∫{∞}st","MS"," ",349
"black frost","PA49A","194","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",349
"frost","PA49B","195","N","N"," ","fr∑Ω∫{∞}st","MS"," ",350
"freeze","PA49B","195","N","N"," ","friΩæiz","MS"," ",350
"frost","PA50A","196","N","N"," ","fr∑Ω∫{∞}st","MS"," ",351
"black frost","PA50A","196","O","N"," ","bl·k$fr∑Ω∫{∞}st","MS"," ",351
"frost","PA50B","197","N","N"," ","fr∑Ω∫{∞}st","MS"," ",352
"freeze","PA50B","197","N","N"," ","friæiz","MS"," ",352
"frost","PA50C!","198!","N","N"," ","fr∂∫{∞}st","MS"," ",353
"freeze","PA50C!","198!","N","N"," ","fr±æiz","MS"," ",353
"frost","PA51A","199","N","N"," ","fr∂î{∞}st","MS"," ",354
"frost","PA51B","200","N","N"," ","fr∂{∞}st","MS"," ",355
"white frost","PA52A","201","O","N"," ","ıhw•›æ±øt$Âfr∂´∫{∞}st","MS"," ",356
"freeze","PA52A","201","N","N"," ","fr±æiz","MS"," ",356
"frost","PA52B!","202!","N","N"," ","fr∂{∞}st","MS"," ",357
"black frost","PA52B!","202!","O","N"," ","bÏ·k$fr∂{∞}st","MS"," ",357
"frost","PA53A","203","N","N"," ","fr∂∫{∞}st","MS"," ",358
"black frost","PA53A","203","O","N"," ","bl·k$fr∂∫{∞}st","MS"," ",358
"freeze","PA53A","203","N","N"," ","fr±æiz","MS"," ",358
"frost","PA53B","204","N","N"," ","fr∂{∞}st","MS"," ",359
"freeze","PA53B","204","N","N"," ","fr±´jz","MS"," ",359
"frost","PA54A","205","N","N"," ","fr∂∫{∞}st","MS"," ",360
"freeze","PA54A","205","N","N"," ","fr±æiz","MS"," ",360
"frost","PA54B","206","N","N"," ","fr∂´∫{∞}st","MS"," ",361
"black frost","PA54B","206","O","N"," ","bÏ·æk$fr∂´∫{∞}st","MS"," ",361
"frost","PA55A","207","N","N"," ","fr∂∫{∞}st","MS"," ",362
"black frost","PA55A","207","O","N"," ","bÏ·æ∫k$fr∂∫{∞}st","MS"," ",362
"freeze","PA55A","207","N","N"," ","fr±iz","MS"," ",362
"frost","PA55B","208","N","N"," ","fr∂º{∞}st","MS"," ",363
"killing frost","PA55B","208","O","N"," ","k±Ï±øÓ$fr∂º{∞}st","MS"," ",363
"frost","PA56A","211(*)","N","N"," ","fr∂´∫st","MS"," ",364
"freeze","PA56A","211(*)","N","N"," ","friæiz","MS"," ",364
"frost","PA56A","211(*)","N","Y"," ","fr∂´∫{∞}st","MS","AUX",364
"black frost","PA56A","211(*)","O","Y"," ","bÏ·k$fr∂´∫{∞}st","MS","AUX",364
"frost","PA56B","212","N","N"," ","fr∂´∫{∞}st","MS"," ",365
"freeze","PA56B","212","N","N"," ","fr±iz","MS"," ",365
"frost","PA57A","213","N","N"," ","fr∂{∞}st","MS"," ",366
"freeze","PA57A","213","N","N"," ","friæiz","MS"," ",366
"frost","PA57B","214","N","N"," ","fr∂´∫{∞}st","MS"," ",367
"freeze","PA57B","214","N","N"," ","fri∫z","MS"," ",367
"frost","PA58A","215","N","N"," ","fr∂´∫{∞}st","MS"," ",368
"black frost","PA58A","215","O","N"," ","bl·k$fr∂´∫{∞}st","MS"," ",368
"frost","PA58B","216","N","N"," ","fr∂´{∞}st","MS"," ",369
"freeze","PA58B","216","N","N"," ","fr±æiz","MS"," ",369
"frost","PA59A","219","N","N"," ","fr∂´{∞}st","MS"," ",370
"black frost","PA59A","219","O","N"," ","bl·∫k$fr∂´{∞}st","MS"," ",370
"frost","PA59B","220","N","N"," ","fr∂´∫{∞}st","MS"," ",371
"black frost","PA59B","220","O","N"," ","ıbÏ·k$Âfr∂´∫{∞}st","MS"," ",371
"frost","PA60A","221","N","N"," ","fr∂´{∞}st","MS"," ",372
"freeze","PA60A","221","N","N"," ","friΩæiz","MS"," ",372
"frost","PA60B","222","N","N"," ","fr∂{∞}st","MS"," ",373
"freeze","PA60B","222","N","N"," ","friΩæiz","MS"," ",373
"frost","PA61A","223","N","N"," ","fr∂´{∞}st","MS"," ",374
"freeze","PA61A","223","N","N"," ","friΩæiz","MS"," ",374
"frost","PA61B","224","N","N"," ","fr∂{∞}st","MS"," ",375
"killing frost","PA61B","224","O","N"," ","k±ΩæÏ±øÓ$fr∂{∞}st","MS"," ",375
"freeze","PA61B","224","N","N"," ","friΩæiz","MS"," ",375
"frost","PA62A","229","N","N"," ","fr∂st","MS"," ",376
"freeze","PA62A","229","N","N"," ","friΩæiz","MS"," ",376
"frost","PA62B","230","N","N"," ","fr∂{∞}st","MS"," ",377
"black frost","PA62B","230","O","N"," ","bl·k$fr∂{∞}st","MS"," ",377
"frost","PA63A","231","N","N"," ","fr∂{∞}st","MS"," ",378
"heavy frost","PA63A","231","O","N"," ","h≤v±ø´$fr∂{∞}st","MS"," ",378
"frost","PA63B","232","N","N"," ","fr∂´∫{∞}st","MS"," ",379
"freeze","PA63B","232","N","N"," ","friΩæiz","MS"," ",379
"frost","PA64A","233","N","N"," ","fr∂´{∞}st","MS"," ",380
"freeze","PA64A","233","N","N"," ","fri∫z","MS"," ",380
"frost","PA64B","234","N","N"," ","fr∂îº{∞}st","MS"," ",381
"black freeze","PA64B","234","O","N"," ","bl·k$friæiz","MS"," ",381
"frost","PA65A","237","N","N"," ","fr∂´∫{∞}st","MS"," ",382
"freeze","PA65A","237","N","N"," ","fr±iΩz","MS"," ",382
"frost","PA65B","238","N","N"," ","fr∂{∞}st","MS"," ",383
"freeze","PA65B","238","N","N"," ","fr±iz","MS"," ",383
"frost","PA66A","239","N","N"," ","fr∂∫{∞}st","MS"," ",384
"freeze","PA66A","239","N","N"," ","fr±æiz","MS"," ",384
"frost","PA66B","240","N","N"," ","fr∂{∞}st","MS"," ",385
"killing frost","PA66B","240","O","N"," ","k±{∞}Ï±øΩn$fr∂{∞}st","MS"," ",385
"frost","PA67A","243","N","N"," ","fr∂∫{∞}st","MS"," ",386
"black frost","PA67A","243","O","N"," ","bl·k$fr∂∫{∞}st","MS"," ",386
"freeze","PA67A","243","N","N"," ","friΩiz","MS"," ",386
"frost","PA67B","244","N","N"," ","fr∂{∞}st","MS"," ",387
"killing frost","PA67B","244","O","N"," ","k±Ï±øÓ$fr∂{∞}st","MS"," ",387
"frost","WV1!","88!","N","N"," ","fr∑Ω∑´st","MS"," ",388
"black frost","WV1!","88!","O","N"," ","bl·k$fr∑Ω∑´st","MS"," ",388
"frost","WV2","89","N","N"," ","fr∂´∫st","MS"," ",389
"black frost","WV2","89","O","N"," ","bl·k$fr∂´∫st","MS"," ",389
"frost","WV3","91","N","N"," ","fr∑Ω∫{∞}st","MS"," ",390
"freeze","WV3","91","N","N"," ","friΩ∫iz","MS"," ",390
"frost","WV4A","92","N","N"," ","fr∑∫st","MS"," ",391
"freeze","WV4A","92","N","N"," ","friΩiz","MS"," ",391
"frost","WV4B","93","N","N"," ","fr∑∫{∞}s{t}","MS"," ",392
"black frost","WV4B","93","O","N","heavier [than frost]","bl·k$fr∑∫{∞}s{t}","MS"," ",392
"keen","WV4B","93","A","Y"," ","k±´jn","MS","INA",392
"frost","WV5","94","N","N"," ","fr∑Ω∫{∞}st","MS"," ",393
"freeze","WV5","94","N","N"," ","friΩi{∞}z","MS"," ",393
"frost","WV6A","95","N","N"," ","fr∑∫{∞}st","MS"," ",394
"freeze","WV6A","95","N","N"," ","friΩiz","MS"," ",394
"frost","WV6B","96","N","N"," ","fr∑Ω∫{∞}st","MS"," ",395
"freeze","WV6B","96","N","N"," ","friΩiz","MS"," ",395
"frost","WV7A","97","N","N"," ","fr∑∫{∞}st","MS"," ",396
"black frost","WV7A","97","O","N"," ","bl·k$fr∑∑´st","MS"," ",396
"frost","WV7B","98","N","N"," ","fr∑Ω∫{∞}st","MS"," ",397
"frost","WV8A","97b","N","N"," ","fr∑∫{∞}st","MS"," ",398
"black frost","WV8A","97b","O","N"," ","bl·k$fr∑∫{∞}st","MS"," ",398
"freeze","WV8A","97b","N","N"," ","friæiz","MS"," ",398
"dew","WV8A","97b","N","Y"," ","djuøæ","MS","INA",398
"frost","WV8B","98b","N","N"," ","fr∑Ω∫st","MS"," ",399
"black frost","WV8B","98b","O","N"," ","bl·k$fr∑Ω∫st","MS"," ",399
"dew","WV8B","98b","N","Y"," ","djuøæ∫","MS","INA",399
"frost","WV9A","301","N","N"," ","fr∂´∫∑Ωst","MS"," ",400
"black frost","WV9A","301","O","N"," ","bl·´k$fr∂´∫∑Ωst","MS"," ",400
"frost","WV9B","302","N","N"," ","fr∑Ω∫{∞}st","MS"," ",401
"freeze","WV9B","302","N","N"," ","friΩæiz","MS"," ",401
"frost","WV10A","303","N","N"," ","fr∂´∫st","MS"," ",402
"freeze","WV10A","303","N","N"," ","fr±iz","MS"," ",402
"dew","WV10A","303","N","Y"," ","duº∫","MS","INA",402
"frost","WV10B","303b","N","N"," ","fr∑∫st","MS"," ",403
"freeze","WV10B","303b","N","N"," ","friæiz","MS"," ",403
"frost","WV10C","304","N","N"," ","fr∑Ω∫{∞}st","MS"," ",404
"black frost","WV10C","304","O","N"," ","bl·k$fr∑Ω∫{∞}st","MS"," ",404
"frost","WV11A","305","N","N"," ","fr∑∫st","MS"," ",405
"freeze","WV11A","305","N","N"," ","fr±´iz","MS"," ",405
"frost","WV11B!","306!","N","N"," ","fr∑∫{∞}st","MS"," ",406
"freeze","WV11B!","306!","N","N"," ","friæiz","MS"," ",406
"frost","WV12A","307","N","N"," ","fr∂´∫{∞}st","MS"," ",407
"killing frost","WV12A","307","O","N"," ","kà±l±øÓ$fr∂´∫st","MS"," ",407
"dew","WV12A","307","N","Y"," ","duΩº∫","MS","INA",407
"frost","WV12B","308","N","N"," ","fr∂´∫{∞}st","MS"," ",408
"freeze","WV12B","308","N","N"," ","friΩiz","MS"," ",408
"dew","WV12B","308","N","Y"," ","duøæ∫","MS","INA",408
"frost","WV13A","309","N","N"," ","fr∑Ω∫st","MS"," ",409
"freeze","WV13A","309","N","N"," ","friΩæiz","MS"," ",409
"dew","WV13A","309","N","Y"," ","dπ´º{uº}","MS","INA",409
"frost","WV13B","310","N","N"," ","fr∑Ω∫{∞}st","MS"," ",410
"freeze","WV13B","310","N","N"," ","friæiz","MS"," ",410
"dew","WV13B","310","N","Y"," ","d{i}uø","MS","INA",410
"frost","WV14A","311","N","N"," ","fr∑Ω∫{∞}st","MS"," ",411
"freeze","WV14A","311","N","N"," ","friæiz","MS"," ",411
"dew","WV14A","311","N","Y"," ","duøΩuøæ","MS","INA",411
"frost","WV14B","312","N","N"," ","fr∑∫st","MS"," ",412
"freeze","WV14B","312","N","N"," ","friæiz","MS"," ",412
"dew","WV14B","312","N","Y"," ","dπ›´uø›º","MS","INA",412
"frost","WV15A","313","N","N"," ","fr∂´∫st","MS"," ",413
"heavy freeze","WV15A","313","O","N"," ","h≤v±ø´$Âfr±´æiz","MS"," ",413
"dew","WV15A","313","N","Y"," ","dπø´uº","MS","INA",413
"frost","WV15B","314","N","N"," ","fr∑Ω∫{∞}st","MS"," ",414
"freeze","WV15B","314","N","N"," ","friΩæiz","MS"," ",414
"dew","WV15B","314","N","Y"," ","duº∫","MS","INA",414
"frost","WV16A","315","N","N"," ","fr∑Ω∫{∞}st","MS"," ",415
"heavy frost","WV16A","315","O","N"," ","h≤v±ø´$fr∑Ω∫{∞}st","MS"," ",415
"light dews","WV16A","315","O","Y"," ","la±øt$d˙uøæ∫z","MS","INA",415
"heavy dews","WV16A","315","O","Y"," ","h≤v±ø´$d˙uøæ∫z","MS","INA",415
"frost","WV16B","316","N","N"," ","fr∑∫{∞}st","MS"," ",416
"freeze","WV16B","316","N","N"," ","friæiz","MS"," ",416
"dew","WV16B","316","N","Y"," ","duº∫","MS","INA",416
"frost","WV17A","317","N","N"," ","fr∑Ω∫{∞}st","MS"," ",417
"freeze","WV17A","317","N","N"," ","friΩiz","MS"," ",417
"dew","WV17A","317","N","Y"," ","diΩuøæ","MS","INA",417
"frost","WV17B","317b","N","N"," ","fr∑Ω∫{∞}st","MS"," ",418
"hard freeze","WV17B","317b","O","N"," ","ıhµæ¥d$ÂfriΩiz","MS"," ",418
"dew","WV17B","317b","N","Y"," ","duº","MS","INA",418
"frost","WV17C","318","N","N"," ","fr∑Ω∫st","MS"," ",419
"dew","WV17C","318","N","Y"," ","dπ´uº","MS","INA",419
"frost","WV18A","319","N","N"," ","fr∑Ω∫{∞}st","MS"," ",420
"Jack Frost","WV18A","319","O","N"," ","d˙·k$fr∑Ω∫{∞}st","MS"," ",420
"dew","WV18A","319","N","Y"," ","dπ´uº","MS","INA",420
"frost","WV18B","320","N","N"," ","fr∂´∫{∞}st","MS"," ",421
"freeze","WV18B","320","N","N"," ","friæiz","MS"," ",421
"dew","WV18B","320","N","Y"," ","duº∫","MS","INA",421
"frost","WV19A","321","N","N"," ","fr∂´∫{∞}st","MS"," ",422
"freeze","WV19A","321","N","N"," ","friΩæiz","MS"," ",422
"frost","WV19B","322","N","N"," ","fr∑∫st","MS"," ",423
"freeze","WV19B","322","N","N"," ","fri∫z","MS"," ",423
"frost","WV20A","323","N","N"," ","fr∑:{∞}st","MS"," ",424
"killing frost","WV20A","323","O","N"," ","k±´{∞}Ï∞n$fr∑:{∞}st","MS"," ",424
"frost","WV20B","324","N","N"," ","fr∑Ω∑st","MS"," ",425
"black frost","WV20B","324","O","N"," ","bl·k$fr∑Ω∑st","MS"," ",425
"frost","WV21A","325","N","N"," ","fr∑{∑´}st","MS"," ",426
"black freeze","WV21A","325","O","N"," ","bl·k$friΩiz","MS"," ",426
"frost","WV21B","326","N","N"," ","fr∑∫{∞}st","MS"," ",427
"Jack Frost","WV21B","326","O","N"," ","d˙·k$fr∑∫{∞}st","MS"," ",427
